city_id;city_abbr;city_name;communiy_id;community_name;location;unit_price;price_date;longitude;latitude;hier1;hier2;hier3;hier4;hier5;age;structure;management_fee;management_co;developer;building_amount;house_amount;url
440100;gz;广州;2110343238860990;嘉景园;(白云新市)广花路嘉景园;23090;2月参考均价;113.26455;23.19985;链家网广州站;广州小区;白云小区;新市小区;嘉景园;1995年建成;塔楼;0.5元/平米/月;广州市康田物业管理有限公司;广州世纪建设发展实业公司;15栋;624户;https://gz.lianjia.com/xiaoqu/2110343238860990/
440100;gz;广州;2111103316488;金豪嘉苑;(海珠滨江东)金骏街16号;52561;2月参考均价;113.3142;23.107264;链家网广州站;广州小区;海珠小区;滨江东小区;金豪嘉苑;2004年建成;塔楼;1.4元/平米/月;中信物业管理有限公司;广州市百顺房地产开发有限公司;3栋;414户;https://gz.lianjia.com/xiaoqu/2111103316488/
440100;gz;广州;2111103317578;禺华园;(番禺市桥)光明北路89号;20832;2月参考均价;113.367298;22.949263;链家网广州站;广州小区;番禺小区;市桥小区;禺华园;1998年建成;塔楼;0.5元/平米/月;禺华园物业管理;无开发商;21栋;414户;https://gz.lianjia.com/xiaoqu/2111103317578/
440100;gz;广州;219998877862930;信业尚誉;(番禺东怡新区)亚运大道198号;26051;2月参考均价;113.402467;22.94163;链家网广州站;广州小区;番禺小区;东怡新区小区;信业尚誉;2014年建成;塔楼;3.5元/平米/月;广州市创佳物业管理有限公司;广州市番禺美心房地产有限公司;1栋;252户;https://gz.lianjia.com/xiaoqu/219998877862930/
440100;gz;广州;2111103831653;淘金北路;(越秀淘金)淘金北路;41535;2月参考均价;113.294284;23.1489;链家网广州站;广州小区;越秀小区;淘金小区;淘金北路;1988年建成;塔楼/板楼;暂无信息;无物业管理服务;无开发商;33栋;1137户;https://gz.lianjia.com/xiaoqu/2111103831653/
440100;gz;广州;2111103318786;农工商学院;(天河粤垦)粤垦路198号, 粤垦路农工商学院;32604;2月参考均价;113.338561;23.162191;链家网广州站;广州小区;天河小区;粤垦小区;农工商学院;1996年建成;塔楼/板楼/平房;暂无信息;业主自筹物业;学校单位物业;21栋;528户;https://gz.lianjia.com/xiaoqu/2111103318786/
440100;gz;广州;2111103318748;富都城;(番禺市桥)捷进中路富都城, 捷进中路;22814;2月参考均价;113.374125;22.956793;链家网广州站;广州小区;番禺小区;市桥小区;富都城;1998年建成;塔楼;0.7元/平米/月;广州市华勤物业管理有限公司;无开发商;20栋;380户;https://gz.lianjia.com/xiaoqu/2111103318748/
440100;gz;广州;2120036387436626;碧桂园映象;(增城福和镇)平中南路碧桂园映象;14094;2月参考均价;113.630572;23.371428;链家网广州站;广州小区;增城小区;福和镇小区;碧桂园映象;2017年建成;塔楼;2.3元/平米/月;广州增城碧桂园物业管理有限公司;无开发商;10栋;882户;https://gz.lianjia.com/xiaoqu/2120036387436626/
440100;gz;广州;2110343239123266;署前路庙前西街;(越秀东山口)署前路庙前西街;51718;2月参考均价;113.299593;23.128124;链家网广州站;广州小区;越秀小区;东山口小区;署前路庙前西街;1990年建成;塔楼/板楼;暂无信息;无物业管理服务;无开发商;57栋;876户;https://gz.lianjia.com/xiaoqu/2110343239123266/
440100;gz;广州;2111154344914487;汇美体育花园;(增城新塘北)金都大道1号汇美体育花园;16730;2月参考均价;113.624231;23.139216;链家网广州站;广州小区;增城小区;新塘北小区;汇美体育花园;2006年建成;塔楼;1.15元/平米/月;广州鸿汇物业管理服务有限公司;无开发商;13栋;766户;https://gz.lianjia.com/xiaoqu/2111154344914487/
440100;gz;广州;2111103317455;汇美西苑;(白云同德围)西槎路269号;24263;2月参考均价;113.241065;23.164754;链家网广州站;广州小区;白云小区;同德围小区;汇美西苑;1998年建成;塔楼;0.6元/平米/月;广州恒升物业管理服务有限公司;广州工程总承包集团有限公司;7栋;360户;https://gz.lianjia.com/xiaoqu/2111103317455/
440100;gz;广州;2111103316867;花地城广场;(荔湾花地湾)花地大道北93-103号;34786;2月参考均价;113.240898;23.099182;链家网广州站;广州小区;荔湾小区;花地湾小区;花地城广场;2002年建成;塔楼;1元/平米/月;广州市东鹏物业管理有限公司;广州市芳村区花地经济发展公司;6栋;468户;https://gz.lianjia.com/xiaoqu/2111103316867/
440100;gz;广州;2110343238861704;东方花园3区;(番禺番禺广场)兴泰路东方花园3区;26068;2月参考均价;113.385654;22.936952;链家网广州站;广州小区;番禺小区;番禺广场小区;东方花园3区;2002年建成;塔楼;1.8元/平米/月;广州市妍明物业管理有限公司;广州市禺城地产开发有限公司;20栋;448户;https://gz.lianjia.com/xiaoqu/2110343238861704/
440100;gz;广州;2111103316492;中信广场;(天河林和)天河北路233号;41256;2月参考均价;113.331222;23.148138;链家网广州站;广州小区;天河小区;林和小区;中信广场;2000年建成;塔楼;7.6元/平米/月;上海保利物业酒店管理有限公司广州分公司;熊谷蚬壳发展(广州)公司;2栋;577户;https://gz.lianjia.com/xiaoqu/2111103316492/
440100;gz;广州;2111103317645;富力盈力大厦;(天河珠江新城西)华强路3-2号;29994;2月参考均价;113.323856;23.132598;链家网广州站;广州小区;天河小区;珠江新城西小区;富力盈力大厦;2005年建成;塔楼;3.8元/平米/月;广州市天力物业管理有限公司;广州富力地产股份有限公司;2栋;835户;https://gz.lianjia.com/xiaoqu/2111103317645/
440100;gz;广州;2111103316411;聚雅苑;(海珠滨江东)怡福路243号245号;49736;2月参考均价;113.304206;23.108768;链家网广州站;广州小区;海珠小区;滨江东小区;聚雅苑;2006年建成;塔楼;1.7元/平米/月;广州市越秀城市建设管理有公司;广州市恒亿房地产开发有限公司;2栋;228户;https://gz.lianjia.com/xiaoqu/2111103316411/
440100;gz;广州;2111103317549;康泰花园(番禺区);(番禺市桥)桥东平路48号;21635;2月参考均价;113.389711;22.949326;链家网广州站;广州小区;番禺小区;市桥小区;康泰花园(番禺区);1999年建成;塔楼;0.8元/平米/月;康泰花园物业管理有限公司;无开发商;16栋;266户;https://gz.lianjia.com/xiaoqu/2111103317549/
440100;gz;广州;2111103316668;天汇大厦;(海珠前进路)江南东路31号;38335;2月参考均价;113.282058;23.103678;链家网广州站;广州小区;海珠小区;前进路小区;天汇大厦;1999年建成;塔楼;1.6元/平米/月;广州市天汇物业管理有限公司;广州天汇房地产发展有限公司;4栋;484户;https://gz.lianjia.com/xiaoqu/2111103316668/
440100;gz;广州;2111103317506;万科金色荔苑;(荔湾龙津)龙津中路540号;20852;2月参考均价;113.252167;23.129121;链家网广州站;广州小区;荔湾小区;龙津小区;万科金色荔苑;2006年建成;塔楼;2.8元/平米/月;万科物业服务有限公司;广州市万科房地产有限公司;4栋;509户;https://gz.lianjia.com/xiaoqu/2111103317506/
440100;gz;广州;2111103317792;茶景园;(天河五山)贤韵街10-20号;44578;2月参考均价;113.361953;23.154165;链家网广州站;广州小区;天河小区;五山小区;茶景园;1995年建成;塔楼;1.8元/平米/月;广州市港联长江物业管理有限公司天河茶景苑分公司;广州市茶景苑有限公司;6栋;296户;https://gz.lianjia.com/xiaoqu/2111103317792/
440100;gz;广州;2120022534323010;同和路;(白云同和)同和路;21700;2月参考均价;113.330478;23.202097;链家网广州站;广州小区;白云小区;同和小区;同和路;1990年建成;塔楼/板楼;0.3至0.8元/平米/月;无物业管理服务;无开发商;194栋;3199户;https://gz.lianjia.com/xiaoqu/2120022534323010/
440100;gz;广州;2111103317834;东山水恋;(越秀东湖)绿荫路10号;59348;2月参考均价;113.291135;23.123151;链家网广州站;广州小区;越秀小区;东湖小区;东山水恋;2007年建成;塔楼;2.2元/平米/月;广州方圆物业管理有限公司;广州市方圆房地产发展有限公司;3栋;666户;https://gz.lianjia.com/xiaoqu/2111103317834/
440100;gz;广州;2110343238861083;东鹏花园三期;(荔湾坑口)浣花路东鹏花园三期;25663;2月参考均价;113.236021;23.088665;链家网广州站;广州小区;荔湾小区;坑口小区;东鹏花园三期;1999年建成;塔楼;0.8元/平米/月;广州市东鹏物业管理有限公司;广州市东丰房地产开发有限公司;5栋;240户;https://gz.lianjia.com/xiaoqu/2110343238861083/
440100;gz;广州;2111103316965;白云商业中心;(白云机场路)机场路133号;28041;2月参考均价;113.266284;23.176493;链家网广州站;广州小区;白云小区;机场路小区;白云商业中心;1996年建成;塔楼;0.8元/平米/月;白云商业中心管理处;无开发商;3栋;130户;https://gz.lianjia.com/xiaoqu/2111103316965/
440100;gz;广州;2114577943720753;平康路隆基大街;(番禺市桥)平康路隆基大街;14430;2月参考均价;113.37788311988;22.946183845454;链家网广州站;广州小区;番禺小区;市桥小区;平康路隆基大街;暂无信息;塔楼/板楼;暂无信息;无物业管理服务;无开发商;20栋;351户;https://gz.lianjia.com/xiaoqu/2114577943720753/
440100;gz;广州;2111273672600588;科城山庄;(黄埔科学城)水西路北侧科城山庄;33042;2月参考均价;113.490977;23.190721;链家网广州站;广州小区;黄埔小区;科学城小区;科城山庄;2012年建成;塔楼;2元/平米/月;广州开发区房地产物业有限公司;广州锦泽房地产开发有限公司;22栋;709户;https://gz.lianjia.com/xiaoqu/2111273672600588/
440100;gz;广州;2110343238599566;龙口花苑龙腾街;(天河龙口西)龙口西路;50802;2月参考均价;113.34144;23.145976;链家网广州站;广州小区;天河小区;龙口西小区;龙口花苑龙腾街;2002年建成;塔楼;1至2元/平米/月;信德尚物业管理有限公司;广州市嘉裕房地产发展有限公司;5栋;135户;https://gz.lianjia.com/xiaoqu/2110343238599566/
440100;gz;广州;2110343238861617;东秀园;(番禺番禺广场)清河东路283号;24802;2月参考均价;113.386084;22.943841;链家网广州站;广州小区;番禺小区;番禺广场小区;东秀园;1996年建成;塔楼/板楼;0.6元/平米/月;广州雅居乐物业管理服务有限公司;暂无信息;99栋;662户;https://gz.lianjia.com/xiaoqu/2110343238861617/
440100;gz;广州;2110343238336813;保利百合花园二期;(海珠江燕路)工业大道中381号;39607;2月参考均价;113.285999;23.080042;链家网广州站;广州小区;海珠小区;江燕路小区;保利百合花园二期;2004年建成;塔楼;1.93元/平米/月;保利物业发展股份有限公司广州百合花园物业服务中心;保利广州房地产开发有限公司;3栋;322户;https://gz.lianjia.com/xiaoqu/2110343238336813/
440100;gz;广州;2111103316372;建雅台;(越秀东川路)荣华南街7号, 荣华南街9号;48256;2月参考均价;113.28588;23.130318;链家网广州站;广州小区;越秀小区;东川路小区;建雅台;2005年建成;塔楼;1.5元/平米/月;广州市芳村区城建物业管理公司;广州市建设发展公司;2栋;456户;https://gz.lianjia.com/xiaoqu/2111103316372/
440100;gz;广州;2110343238598703;颐和山庄;(白云南湖)同泰路;34034;2月参考均价;113.320708;23.224113;链家网广州站;广州小区;白云小区;南湖小区;颐和山庄;1999年建成;塔楼;2.4至2.8元/平米/月;广州远洋物业管理有限公司;广州市颐和山庄房地产开发有限公司;119栋;1214户;https://gz.lianjia.com/xiaoqu/2110343238598703/
440100;gz;广州;2110343239123109;先烈中路永泰东约;(越秀淘金)先烈中路;42636;2月参考均价;113.300581;23.143839;链家网广州站;广州小区;越秀小区;淘金小区;先烈中路永泰东约;1993年建成;塔楼/板楼;0.8元/平米/月;业主自筹物业;无开发商;25栋;530户;https://gz.lianjia.com/xiaoqu/2110343239123109/
440100;gz;广州;2111379414412487;美馨园小区;(白云嘉禾望岗)上胜东街8号;9566;12月参考均价;113.290956;23.239032;链家网广州站;广州小区;白云小区;嘉禾望岗小区;美馨园小区;暂无信息;塔楼;暂无信息;私人承办物业;无开发商;17栋;1260户;https://gz.lianjia.com/xiaoqu/2111379414412487/
440100;gz;广州;2111103831540;白云明珠广场;(白云机场路)机场路华明街白云明珠广场;30542;2月参考均价;113.265292;23.187554;链家网广州站;广州小区;白云小区;机场路小区;白云明珠广场;1996年建成;塔楼;1.2元/平米/月;广州市百润物业管理有限公司;广州市华宇建设开发公司;7栋;1050户;https://gz.lianjia.com/xiaoqu/2111103831540/
440100;gz;广州;2110343238599639;丽江花园德荫楼;(番禺南浦)沿江路丽江花园德荫楼;26798;2月参考均价;113.306759;23.041799;链家网广州站;广州小区;番禺小区;南浦小区;丽江花园德荫楼;1997年建成;塔楼;2元/平米/月;广东粤海物业管理有限公司;广州市番禺粤海房地产有限公司;2栋;345户;https://gz.lianjia.com/xiaoqu/2110343238599639/
440100;gz;广州;2111103317866;顺景花园;(白云马务)黄石路411-455号;25690;2月参考均价;113.26221;23.211937;链家网广州站;广州小区;白云小区;马务小区;顺景花园;1998年建成;塔楼;0.6至2.3元/平米/月;广州市顺景物业管理有限公司;广东顺景实业发展有限公司;6栋;288户;https://gz.lianjia.com/xiaoqu/2111103317866/
440100;gz;广州;2120032733101688;锦绣御景苑一二期;(增城荔城西区)御景路59号;13510;2月参考均价;113.826174;23.307179;链家网广州站;广州小区;增城小区;荔城西区小区;锦绣御景苑一二期;2010年建成;塔楼/板楼;1.5元/平米/月;广州市群力物业管理有限公司;广州市敏捷房地产开发公司;43栋;2630户;https://gz.lianjia.com/xiaoqu/2120032733101688/
440100;gz;广州;2110343238337230;富庭东园;(番禺大石)建华路89号;28293;2月参考均价;113.32228;23.025506;链家网广州站;广州小区;番禺小区;大石小区;富庭东园;2003年建成;塔楼/板楼;0.8元/平米/月;广州市超群物业管理有限公司;番禺区大石镇兴盛房地产开发有限公司;18栋;559户;https://gz.lianjia.com/xiaoqu/2110343238337230/
440100;gz;广州;2111103317099;金泉山庄;(白云大金钟路)大金钟路38号;40362;2月参考均价;113.287547;23.168025;链家网广州站;广州小区;白云小区;大金钟路小区;金泉山庄;2003年建成;塔楼/板楼;1.5至2元/平米/月;广州汇江物业管理有限公司;广州鸿泽实业发展有限公司;31栋;428户;https://gz.lianjia.com/xiaoqu/2111103317099/
440100;gz;广州;2111103319271;麓湖御景;(越秀淘金)麓苑路麓湖御景;45288;2月参考均价;113.291445;23.148321;链家网广州站;广州小区;越秀小区;淘金小区;麓湖御景;2007年建成;塔楼;2.5元/平米/月;高力国际物业服务有限公司;广州市辉煌房地产发展有限公司;3栋;768户;https://gz.lianjia.com/xiaoqu/2111103319271/
440100;gz;广州;2110343238599480;华南碧桂园芳翠苑;(番禺华南碧桂园)迎宾华南碧桂园芳翠苑;33673;2月参考均价;113.366623;22.99971;链家网广州站;广州小区;番禺小区;华南碧桂园小区;华南碧桂园芳翠苑;2001年建成;塔楼;2元/平米/月;广东碧桂园物业服务股份有限公司;碧桂园房地产开发有限公司;11栋;308户;https://gz.lianjia.com/xiaoqu/2110343238599480/
440100;gz;广州;219048416334745;先烈东横路;(天河沙河)先烈东横路;15274;2月参考均价;113.31214;23.156254;链家网广州站;广州小区;天河小区;沙河小区;先烈东横路;1993年建成;塔楼/板楼;暂无信息;无物业管理服务;无开发商;20栋;478户;https://gz.lianjia.com/xiaoqu/219048416334745/
440100;gz;广州;2110047334658982;东风东路699号大院;(越秀环市东)东风东路699号;53222;2月参考均价;113.300671;23.138187;链家网广州站;广州小区;越秀小区;环市东小区;东风东路699号大院;暂无信息;塔楼/板楼;暂无信息;业主自筹物业;无开发商;10栋;245户;https://gz.lianjia.com/xiaoqu/2110047334658982/
440100;gz;广州;2111103316922;星海明珠;(海珠滨江东)南金菊路樱花街48号;46822;2月参考均价;113.319342;23.107729;链家网广州站;广州小区;海珠小区;滨江东小区;星海明珠;2004年建成;塔楼;1.7元/平米/月;广州粤兴物业管理有限责任公司;广州高速置业有限公司;2栋;246户;https://gz.lianjia.com/xiaoqu/2111103316922/
440100;gz;广州;2111103831528;天河新天地;(天河天河客运站)天源路天河新天地;27354;2月参考均价;113.350446;23.17756;链家网广州站;广州小区;天河小区;天河客运站小区;天河新天地;2014年建成;塔楼;3.5至4元/平米/月;戴德梁行（广州）物业管理有限公司;世名地产集团有限公司;3栋;593户;https://gz.lianjia.com/xiaoqu/2111103831528/
440100;gz;广州;2111103317357;德安大厦;(越秀建设路)建设五马路4号;60889;2月参考均价;113.290664;23.139764;链家网广州站;广州小区;越秀小区;建设路小区;德安大厦;2004年建成;塔楼;1.98元/平米/月;德安物业管理有限公司;广州德安房地产有限公司;2栋;480户;https://gz.lianjia.com/xiaoqu/2111103317357/
440100;gz;广州;2111103317330;五羊商住中心;(越秀五羊新城)寺右新马路138号至158号;39955;2月参考均价;113.31865;23.125287;链家网广州站;广州小区;越秀小区;五羊新城小区;五羊商住中心;2000年建成;塔楼;0.5元/平米/月;广州东华物业管理有限公司;广州市东华实业有限公司;11栋;311户;https://gz.lianjia.com/xiaoqu/2111103317330/
440100;gz;广州;2110343238861008;新世界嘉云府;(白云嘉禾望岗)百顺北路75-81号（单号）;52128;2月参考均价;113.308861;23.24215;链家网广州站;广州小区;白云小区;嘉禾望岗小区;新世界嘉云府;2008年建成;板楼;2.6至10元/平米/月;广州市锦日物业服务有限公司;广州集贤庄新世界城市花园发展有限公司;48栋;618户;https://gz.lianjia.com/xiaoqu/2110343238861008/
440100;gz;广州;2113304663913401;金马香颂居;(增城荔城西区)增城大道301号;17931;2月参考均价;113.794008;23.284471;链家网广州站;广州小区;增城小区;荔城西区小区;金马香颂居;2015年建成;塔楼;2.5元/平米/月;广州市悦美物业管理有限公司;广州市中展投资控股有限公司;13栋;961户;https://gz.lianjia.com/xiaoqu/2113304663913401/
440100;gz;广州;2120034398865179;碧桂园城市花园漫绿苑;(增城朱村)广汕公路碧桂园城市花园漫绿苑;17629;2月参考均价;113.684679;23.275543;链家网广州站;广州小区;增城小区;朱村小区;碧桂园城市花园漫绿苑;2016年建成;塔楼;2.5至2.8元/平米/月;广州市碧桂园物业管理有限公司;无开发商;18栋;2459户;https://gz.lianjia.com/xiaoqu/2120034398865179/
440100;gz;广州;2111103316838;明珠花园(海珠区);(海珠东晓路)东晓路193号;36104;2月参考均价;113.291086;23.107999;链家网广州站;广州小区;海珠小区;东晓路小区;明珠花园(海珠区);1995年建成;塔楼;1.5元/平米/月;广州明珠物业管理有限公司;广州华天房地产有限公司;4栋;810户;https://gz.lianjia.com/xiaoqu/2111103316838/
440100;gz;广州;2111103317024;骏逸苑;(天河珠江新城东)潭村路6号10号;54016;2月参考均价;113.35589;23.125594;链家网广州站;广州小区;天河小区;珠江新城东小区;骏逸苑;2000年建成;塔楼;1.8元/平米/月;广州信逸物业管理有限公司;广州信逸房地产开发有限公司;9栋;390户;https://gz.lianjia.com/xiaoqu/2111103317024/
440100;gz;广州;2111103316753;云山锦绣家园;(白云白云大道南)白云大道南481号、483号;44519;2月参考均价;113.279571;23.182529;链家网广州站;广州小区;白云小区;白云大道南小区;云山锦绣家园;2002年建成;塔楼;1.5至1.8元/平米/月;广州市云中物业管理有限公司;广州市白云建设开发集团公司;11栋;682户;https://gz.lianjia.com/xiaoqu/2111103316753/
440100;gz;广州;2110343238599628;丽江花园丽茵楼;(番禺南浦)新虹路丽江花园丽茵楼;24502;2月参考均价;113.308082;23.039994;链家网广州站;广州小区;番禺小区;南浦小区;丽江花园丽茵楼;1993年建成;塔楼;2元/平米/月;广东粤海物业管理有限公司;广州市番禺粤海房地产有限公司;7栋;448户;https://gz.lianjia.com/xiaoqu/2110343238599628/
440100;gz;广州;2110343238599361;祈福新村D区;(番禺祈福新村)市广路祈福新村D区;24265;2月参考均价;113.346814;22.967518;链家网广州站;广州小区;番禺小区;祈福新村小区;祈福新村D区;1995年建成;板楼;1.2元/平米/月;番禺祈福物业管理有限公司;广州市番禺祈福新村房地产有限公司;220栋;880户;https://gz.lianjia.com/xiaoqu/2110343238599361/
440100;gz;广州;2113332287861234;名城御景绿洲;(从化江埔街)河东南路388号;15066;2月参考均价;113.60826;23.537223;链家网广州站;广州小区;从化小区;江埔街小区;名城御景绿洲;2011年建成;塔楼;1.6元/平米/月;从化市国泰物业管理有限公司;从化国泰天彤房地产开发有限公司;10栋;1490户;https://gz.lianjia.com/xiaoqu/2113332287861234/
440100;gz;广州;2111103316569;南北广场;(海珠宝岗)宝岗大道168号;37766;2月参考均价;113.2687;23.107108;链家网广州站;广州小区;海珠小区;宝岗小区;南北广场;2003年建成;塔楼;1.5元/平米/月;广州金铭物业有限公司;广州市春庭房地产开发公司;5栋;1435户;https://gz.lianjia.com/xiaoqu/2111103316569/
440100;gz;广州;2110343238861231;红棉苑南区;(荔湾花地湾)花地大道北红棉苑南区, 花蕾路红棉苑南区;28990;2月参考均价;113.239029;23.095791;链家网广州站;广州小区;荔湾小区;花地湾小区;红棉苑南区;1995年建成;塔楼;0.8元/平米/月;广州市容大物业管理有限公司;广州市华隆置业有限公司;39栋;1609户;https://gz.lianjia.com/xiaoqu/2110343238861231/
440100;gz;广州;2111103318236;中顺领御公馆;(海珠工业大道南)永翠路中顺领御公馆;39473;2月参考均价;113.290794;23.073334;链家网广州站;广州小区;海珠小区;工业大道南小区;中顺领御公馆;1999年建成;塔楼;2.5至2.75元/平米/月;深圳市盛孚物业管理有限公司广州分公司;广州市中顺房地产有限公司;3栋;305户;https://gz.lianjia.com/xiaoqu/2111103318236/
440100;gz;广州;2111103317646;嘉宝华庭;(天河龙口西)天河东路220号;51310;2月参考均价;113.340753;23.142032;链家网广州站;广州小区;天河小区;龙口西小区;嘉宝华庭;2008年建成;塔楼;2元/平米/月;广州高力国际物业服务有限公司;广州明华投资有限公司;2栋;368户;https://gz.lianjia.com/xiaoqu/2111103317646/
440100;gz;广州;2111103317690;榕溪花园;(白云石井)榕茵路140号;18435;2月参考均价;113.250348;23.215744;链家网广州站;广州小区;白云小区;石井小区;榕溪花园;1996年建成;塔楼;0.4元/平米/月;广州宏宪物业公司;广州市宏宪房地产开发有限公司;23栋;2055户;https://gz.lianjia.com/xiaoqu/2111103317690/
440100;gz;广州;2111103318876;星晨时代豪庭;(番禺桥南)福景路星晨时代豪庭;32691;2月参考均价;113.360785;22.925105;链家网广州站;广州小区;番禺小区;桥南小区;星晨时代豪庭;2011年建成;塔楼;3.6元/平米/月;广州市都市华宇物业管理有限公司;广州市泰隆房地产投资有限公司;9栋;622户;https://gz.lianjia.com/xiaoqu/2111103318876/
440100;gz;广州;2111103316910;富丽家园;(番禺大石)城西路1号;24633;2月参考均价;113.322702;23.023809;链家网广州站;广州小区;番禺小区;大石小区;富丽家园;1997年建成;塔楼;0.7元/平米/月;广州东华物业管理有限公司;广州市番禺区房地产联合开发总公司大石公司;10栋;270户;https://gz.lianjia.com/xiaoqu/2111103316910/
440100;gz;广州;2110343238599384;远洋宿舍攀桂街;(海珠中大)新港西路远洋宿舍攀桂街;36496;2月参考均价;113.2935;23.100719;链家网广州站;广州小区;海珠小区;中大小区;远洋宿舍攀桂街;1996年建成;塔楼/板楼;1元/平米/月;无物业管理服务;广州港集团有限公司;27栋;586户;https://gz.lianjia.com/xiaoqu/2110343238599384/
440100;gz;广州;2111900207510453;万科四季花城紫荆苑;(白云金沙洲)浔峰洲路8号;27488;2月参考均价;113.188485;23.157396;链家网广州站;广州小区;白云小区;金沙洲小区;万科四季花城紫荆苑;暂无信息;塔楼;暂无信息;暂无信息;暂无信息;1栋;42户;https://gz.lianjia.com/xiaoqu/2111900207510453/
440100;gz;广州;2120032240024254;安华汇;(白云元下田)白云大道北, 白云大道北888号;;;113.303081;23.223096;链家网广州站;广州小区;白云小区;元下田小区;安华汇;2018年建成;塔楼/板楼;暂无信息;暂无信息;无开发商;2栋;492户;https://gz.lianjia.com/xiaoqu/2120032240024254/
440100;gz;广州;2111103319263;文化大院;(天河水荫)水荫横路文化大院;37671;2月参考均价;113.318067;23.151249;链家网广州站;广州小区;天河小区;水荫小区;文化大院;1986年建成;塔楼;暂无信息;单位代管物业;无开发商;13栋;737户;https://gz.lianjia.com/xiaoqu/2111103319263/
440100;gz;广州;2113326372581923;云星钱隆天誉;(从化太平镇)丰盈路7号;11967;2月参考均价;113.501033;23.447717;链家网广州站;广州小区;从化小区;太平镇小区;云星钱隆天誉;2016年建成;塔楼;2至5元/平米/月;广州恩达物业管理有限公司;广州云星投资集团有限公司;12栋;1164户;https://gz.lianjia.com/xiaoqu/2113326372581923/
440100;gz;广州;2111103316927;加怡花园;(海珠金碧)怡港街10号;37817;2月参考均价;113.298591;23.077186;链家网广州站;广州小区;海珠小区;金碧小区;加怡花园;2000年建成;塔楼;1.2元/平米/月;广州加怡物业管理有限公司;广州加怡房地产开发有限公司;8栋;662户;https://gz.lianjia.com/xiaoqu/2111103316927/
440100;gz;广州;2110343239122999;富丽家园宾至路;(番禺大石)城西路富丽家园宾至路;20434;2月参考均价;113.322186;23.034274;链家网广州站;广州小区;番禺小区;大石小区;富丽家园宾至路;1995年建成;塔楼;0.02至0.7元/平米/月;广州东华物业管理有限公司;广州市番禺区房地产联合开发总公司大石公司;10栋;324户;https://gz.lianjia.com/xiaoqu/2110343239122999/
440100;gz;广州;2120023853020981;倚莲半岛花园;(番禺莲花山)利丰大道倚莲半岛花园;16737;2月参考均价;113.498125;23.00015;链家网广州站;广州小区;番禺小区;莲花山小区;倚莲半岛花园;2001年建成;塔楼/板楼;1.8元/平米/月;广州奥园物业服务有限公司;暂无信息;13栋;492户;https://gz.lianjia.com/xiaoqu/2120023853020981/
440100;gz;广州;2111771768222706;万科城;(黄埔科学城)开创大道北万科城;38298;2月参考均价;113.457208;23.189998;链家网广州站;广州小区;黄埔小区;科学城小区;万科城;2008年建成;塔楼/板楼;3.7至4.3元/平米/月;广州市万科物业服务有限公司;鹏利国际置业(广州)有限公司;161栋;799户;https://gz.lianjia.com/xiaoqu/2111771768222706/
440100;gz;广州;2110343238599154;金业花园;(番禺桥南)市良路金业花园;27157;2月参考均价;113.372147;22.920311;链家网广州站;广州小区;番禺小区;桥南小区;金业花园;1990年建成;塔楼/板楼;2元/平米/月;广州市奥博物业管理有限公司;广州番禺金业房地产有限公司;697栋;1741户;https://gz.lianjia.com/xiaoqu/2110343238599154/
440100;gz;广州;2111103316368;东方广场;(越秀环市东)犀牛路38号;62610;2月参考均价;113.301264;23.140226;链家网广州站;广州小区;越秀小区;环市东小区;东方广场;1998年建成;塔楼;1.9元/平米/月;中信物业管理有限公司;广州丽兴房地产开发有限公司;3栋;1188户;https://gz.lianjia.com/xiaoqu/2111103316368/
440100;gz;广州;2110343238860928;金湖花园;(白云沙太北)沙太北路金湖花园;42867;2月参考均价;113.351906;23.2105;链家网广州站;广州小区;白云小区;沙太北小区;金湖花园;1993年建成;板楼;4.2元/平米/月;广州新世界物业管理有限公司;广州金湖住宅发展有限公司;112栋;181户;https://gz.lianjia.com/xiaoqu/2110343238860928/
440100;gz;广州;2111067839491607;珠光新城国际中心;(天河珠江新城东)马场路与花城大道交界;60216;2月参考均价;113.349395;23.124323;链家网广州站;广州小区;天河小区;珠江新城东小区;珠光新城国际中心;2010年建成;塔楼;5.8元/平米/月;广州珠光物业管理有限公司;无开发商;4栋;709户;https://gz.lianjia.com/xiaoqu/2111067839491607/
440100;gz;广州;2111103318518;星誉花园;(番禺市桥北)光明北路星誉花园;30066;2月参考均价;113.365807;22.96836;链家网广州站;广州小区;番禺小区;市桥北小区;星誉花园;2011年建成;塔楼;1.98元/平米/月;广州誉星物业管理有限公司;广州市番禺建邺项目投资顾问有限公司;5栋;402户;https://gz.lianjia.com/xiaoqu/2111103318518/
440100;gz;广州;2111103831701;德政中路;(越秀农讲所)德政中路;36736;2月参考均价;113.281833;23.130506;链家网广州站;广州小区;越秀小区;农讲所小区;德政中路;1995年建成;塔楼/板楼;暂无信息;无物业管理服务;无开发商;86栋;2670户;https://gz.lianjia.com/xiaoqu/2111103831701/
440100;gz;广州;2110343238599115;光大花园水岸榕城;(海珠工业大道北)革新路光大花园水岸榕城;60334;2月参考均价;113.267179;23.091376;链家网广州站;广州小区;海珠小区;工业大道北小区;光大花园水岸榕城;2009年建成;塔楼;1.55元/平米/月;广州市光大花园物业管理有限公司;广州市光大花园房地产开发有限公司;17栋;1430户;https://gz.lianjia.com/xiaoqu/2110343238599115/
